"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Obstruction","Start Pass Number","Stop Pass Number","Current Condition","Worst Condition","Total Duration (sec)"
1 Mar 2023 00:00:00.000,1 Mar 2023 00:15:37.036,937.036,"Earth","10114","10114","Umbra","Umbra",945.470
1 Mar 2023 00:15:37.036,1 Mar 2023 00:15:45.470,8.434,"Earth","10114","10114","Penumbra","Umbra",945.470
1 Mar 2023 01:14:11.674,1 Mar 2023 01:14:20.146,8.473,"Earth","10115","10115","Penumbra","Umbra",2146.525
1 Mar 2023 01:14:20.146,1 Mar 2023 01:49:49.764,2129.618,"Earth","10115","10115","Umbra","Umbra",2146.525
1 Mar 2023 01:49:49.764,1 Mar 2023 01:49:58.199,8.435,"Earth","10115","10115","Penumbra","Umbra",2146.525
1 Mar 2023 02:48:24.404,1 Mar 2023 02:48:32.876,8.473,"Earth","10116","10116","Penumbra","Umbra",2146.521
1 Mar 2023 02:48:32.876,1 Mar 2023 03:24:02.494,2129.617,"Earth","10116","10116","Umbra","Umbra",2146.521
1 Mar 2023 03:24:02.494,1 Mar 2023 03:24:10.925,8.431,"Earth","10116","10116","Penumbra","Umbra",2146.521
1 Mar 2023 04:22:37.134,1 Mar 2023 04:22:45.607,8.472,"Earth","10117","10117","Penumbra","Umbra",2146.520
1 Mar 2023 04:22:45.607,1 Mar 2023 04:58:15.220,2129.613,"Earth","10117","10117","Umbra","Umbra",2146.520
1 Mar 2023 04:58:15.220,1 Mar 2023 04:58:23.654,8.434,"Earth","10117","10117","Penumbra","Umbra",2146.520
1 Mar 2023 05:56:49.865,1 Mar 2023 05:56:58.337,8.472,"Earth","10118","10118","Penumbra","Umbra",2146.520
1 Mar 2023 05:56:58.337,1 Mar 2023 06:32:27.951,2129.615,"Earth","10118","10118","Umbra","Umbra",2146.520
1 Mar 2023 06:32:27.951,1 Mar 2023 06:32:36.385,8.434,"Earth","10118","10118","Penumbra","Umbra",2146.520
1 Mar 2023 07:31:02.595,1 Mar 2023 07:31:11.067,8.472,"Earth","10119","10119","Penumbra","Umbra",2146.516
1 Mar 2023 07:31:11.067,1 Mar 2023 08:06:40.678,2129.611,"Earth","10119","10119","Umbra","Umbra",2146.516
1 Mar 2023 08:06:40.678,1 Mar 2023 08:06:49.111,8.433,"Earth","10119","10119","Penumbra","Umbra",2146.516
1 Mar 2023 09:05:15.326,1 Mar 2023 09:05:23.798,8.472,"Earth","10120","10120","Penumbra","Umbra",2146.517
1 Mar 2023 09:05:23.798,1 Mar 2023 09:40:53.410,2129.612,"Earth","10120","10120","Umbra","Umbra",2146.517
1 Mar 2023 09:40:53.410,1 Mar 2023 09:41:01.843,8.434,"Earth","10120","10120","Penumbra","Umbra",2146.517
1 Mar 2023 10:39:28.057,1 Mar 2023 10:39:36.529,8.472,"Earth","10121","10121","Penumbra","Umbra",2146.512
1 Mar 2023 10:39:36.529,1 Mar 2023 11:15:06.138,2129.610,"Earth","10121","10121","Umbra","Umbra",2146.512
1 Mar 2023 11:15:06.138,1 Mar 2023 11:15:14.569,8.431,"Earth","10121","10121","Penumbra","Umbra",2146.512
1 Mar 2023 12:13:40.788,1 Mar 2023 12:13:49.259,8.471,"Earth","10122","10122","Penumbra","Umbra",2146.510
1 Mar 2023 12:13:49.259,1 Mar 2023 12:49:18.865,2129.606,"Earth","10122","10122","Umbra","Umbra",2146.510
1 Mar 2023 12:49:18.865,1 Mar 2023 12:49:27.298,8.433,"Earth","10122","10122","Penumbra","Umbra",2146.510
1 Mar 2023 13:47:53.519,1 Mar 2023 13:48:01.990,8.471,"Earth","10123","10123","Penumbra","Umbra",2146.511
1 Mar 2023 13:48:01.990,1 Mar 2023 14:23:31.594,2129.604,"Earth","10123","10123","Umbra","Umbra",2146.511
1 Mar 2023 14:23:31.594,1 Mar 2023 14:23:40.030,8.436,"Earth","10123","10123","Penumbra","Umbra",2146.511
1 Mar 2023 15:22:06.250,1 Mar 2023 15:22:14.721,8.471,"Earth","10124","10124","Penumbra","Umbra",2146.506
1 Mar 2023 15:22:14.721,1 Mar 2023 15:57:44.324,2129.602,"Earth","10124","10124","Umbra","Umbra",2146.506
1 Mar 2023 15:57:44.324,1 Mar 2023 15:57:52.757,8.433,"Earth","10124","10124","Penumbra","Umbra",2146.506
1 Mar 2023 16:56:18.982,1 Mar 2023 16:56:27.453,8.471,"Earth","10125","10125","Penumbra","Umbra",2146.507
1 Mar 2023 16:56:27.453,1 Mar 2023 17:31:57.053,2129.601,"Earth","10125","10125","Umbra","Umbra",2146.507
1 Mar 2023 17:31:57.053,1 Mar 2023 17:32:05.489,8.436,"Earth","10125","10125","Penumbra","Umbra",2146.507
1 Mar 2023 18:30:31.713,1 Mar 2023 18:30:40.184,8.471,"Earth","10126","10126","Penumbra","Umbra",2146.503
1 Mar 2023 18:30:40.184,1 Mar 2023 19:06:09.783,2129.599,"Earth","10126","10126","Umbra","Umbra",2146.503
1 Mar 2023 19:06:09.783,1 Mar 2023 19:06:18.216,8.433,"Earth","10126","10126","Penumbra","Umbra",2146.503
1 Mar 2023 20:04:44.445,1 Mar 2023 20:04:52.916,8.470,"Earth","10127","10127","Penumbra","Umbra",2146.501
1 Mar 2023 20:04:52.916,1 Mar 2023 20:40:22.513,2129.597,"Earth","10127","10127","Umbra","Umbra",2146.501
1 Mar 2023 20:40:22.513,1 Mar 2023 20:40:30.946,8.433,"Earth","10127","10127","Penumbra","Umbra",2146.501
1 Mar 2023 21:38:57.177,1 Mar 2023 21:39:05.647,8.470,"Earth","10128","10128","Penumbra","Umbra",2146.499
1 Mar 2023 21:39:05.647,1 Mar 2023 22:14:35.243,2129.596,"Earth","10128","10128","Umbra","Umbra",2146.499
1 Mar 2023 22:14:35.243,1 Mar 2023 22:14:43.676,8.433,"Earth","10128","10128","Penumbra","Umbra",2146.499
1 Mar 2023 23:13:09.909,1 Mar 2023 23:13:18.379,8.470,"Earth","10129","10129","Penumbra","Umbra",2146.497
1 Mar 2023 23:13:18.379,1 Mar 2023 23:48:47.973,2129.594,"Earth","10129","10129","Umbra","Umbra",2146.497
1 Mar 2023 23:48:47.973,1 Mar 2023 23:48:56.406,8.433,"Earth","10129","10129","Penumbra","Umbra",2146.497
2 Mar 2023 00:47:22.641,2 Mar 2023 00:47:31.111,8.470,"Earth","10130","10130","Penumbra","Umbra",2146.495
2 Mar 2023 00:47:31.111,2 Mar 2023 01:23:00.703,2129.593,"Earth","10130","10130","Umbra","Umbra",2146.495
2 Mar 2023 01:23:00.703,2 Mar 2023 01:23:09.136,8.433,"Earth","10130","10130","Penumbra","Umbra",2146.495
2 Mar 2023 02:21:35.373,2 Mar 2023 02:21:43.843,8.470,"Earth","10131","10131","Penumbra","Umbra",2146.493
2 Mar 2023 02:21:43.843,2 Mar 2023 02:57:13.436,2129.593,"Earth","10131","10131","Umbra","Umbra",2146.493
2 Mar 2023 02:57:13.436,2 Mar 2023 02:57:21.866,8.430,"Earth","10131","10131","Penumbra","Umbra",2146.493
2 Mar 2023 03:55:48.106,2 Mar 2023 03:55:56.575,8.470,"Earth","10132","10132","Penumbra","Umbra",2146.491
2 Mar 2023 03:55:56.575,2 Mar 2023 04:31:26.164,2129.589,"Earth","10132","10132","Umbra","Umbra",2146.491
2 Mar 2023 04:31:26.164,2 Mar 2023 04:31:34.597,8.432,"Earth","10132","10132","Penumbra","Umbra",2146.491
2 Mar 2023 05:30:00.838,2 Mar 2023 05:30:09.307,8.469,"Earth","10133","10133","Penumbra","Umbra",2146.489
2 Mar 2023 05:30:09.307,2 Mar 2023 06:05:38.895,2129.588,"Earth","10133","10133","Umbra","Umbra",2146.489
2 Mar 2023 06:05:38.895,2 Mar 2023 06:05:47.327,8.432,"Earth","10133","10133","Penumbra","Umbra",2146.489
2 Mar 2023 07:04:13.571,2 Mar 2023 07:04:22.040,8.469,"Earth","10134","10134","Penumbra","Umbra",2146.488
2 Mar 2023 07:04:22.040,2 Mar 2023 07:39:51.626,2129.586,"Earth","10134","10134","Umbra","Umbra",2146.488
2 Mar 2023 07:39:51.626,2 Mar 2023 07:40:00.058,8.432,"Earth","10134","10134","Penumbra","Umbra",2146.488
2 Mar 2023 08:38:26.303,2 Mar 2023 08:38:34.772,8.469,"Earth","10135","10135","Penumbra","Umbra",2146.486
2 Mar 2023 08:38:34.772,2 Mar 2023 09:14:04.357,2129.585,"Earth","10135","10135","Umbra","Umbra",2146.486
2 Mar 2023 09:14:04.357,2 Mar 2023 09:14:12.789,8.432,"Earth","10135","10135","Penumbra","Umbra",2146.486
2 Mar 2023 10:12:39.036,2 Mar 2023 10:12:47.505,8.469,"Earth","10136","10136","Penumbra","Umbra",2146.484
2 Mar 2023 10:12:47.505,2 Mar 2023 10:48:17.088,2129.583,"Earth","10136","10136","Umbra","Umbra",2146.484
2 Mar 2023 10:48:17.088,2 Mar 2023 10:48:25.520,8.432,"Earth","10136","10136","Penumbra","Umbra",2146.484
2 Mar 2023 11:46:51.769,2 Mar 2023 11:47:00.238,8.469,"Earth","10137","10137","Penumbra","Umbra",2146.482
2 Mar 2023 11:47:00.238,2 Mar 2023 12:22:29.819,2129.581,"Earth","10137","10137","Umbra","Umbra",2146.482
2 Mar 2023 12:22:29.819,2 Mar 2023 12:22:38.251,8.432,"Earth","10137","10137","Penumbra","Umbra",2146.482
2 Mar 2023 13:21:04.502,2 Mar 2023 13:21:12.971,8.468,"Earth","10138","10138","Penumbra","Umbra",2146.480
2 Mar 2023 13:21:12.971,2 Mar 2023 13:56:42.551,2129.580,"Earth","10138","10138","Umbra","Umbra",2146.480
2 Mar 2023 13:56:42.551,2 Mar 2023 13:56:50.983,8.432,"Earth","10138","10138","Penumbra","Umbra",2146.480
2 Mar 2023 14:55:17.236,2 Mar 2023 14:55:25.704,8.468,"Earth","10139","10139","Penumbra","Umbra",2146.478
2 Mar 2023 14:55:25.704,2 Mar 2023 15:30:55.282,2129.578,"Earth","10139","10139","Umbra","Umbra",2146.478
2 Mar 2023 15:30:55.282,2 Mar 2023 15:31:03.714,8.432,"Earth","10139","10139","Penumbra","Umbra",2146.478
2 Mar 2023 16:29:29.969,2 Mar 2023 16:29:38.437,8.468,"Earth","10140","10140","Penumbra","Umbra",2146.477
2 Mar 2023 16:29:38.437,2 Mar 2023 17:05:08.014,2129.577,"Earth","10140","10140","Umbra","Umbra",2146.477
2 Mar 2023 17:05:08.014,2 Mar 2023 17:05:16.446,8.432,"Earth","10140","10140","Penumbra","Umbra",2146.477
2 Mar 2023 18:03:42.702,2 Mar 2023 18:03:51.170,8.468,"Earth","10141","10141","Penumbra","Umbra",2146.475
2 Mar 2023 18:03:51.170,2 Mar 2023 18:39:20.746,2129.575,"Earth","10141","10141","Umbra","Umbra",2146.475
2 Mar 2023 18:39:20.746,2 Mar 2023 18:39:29.177,8.432,"Earth","10141","10141","Penumbra","Umbra",2146.475
2 Mar 2023 19:37:55.436,2 Mar 2023 19:38:03.904,8.468,"Earth","10142","10142","Penumbra","Umbra",2146.473
2 Mar 2023 19:38:03.904,2 Mar 2023 20:13:33.477,2129.574,"Earth","10142","10142","Umbra","Umbra",2146.473
2 Mar 2023 20:13:33.477,2 Mar 2023 20:13:41.909,8.432,"Earth","10142","10142","Penumbra","Umbra",2146.473
2 Mar 2023 21:12:08.170,2 Mar 2023 21:12:16.637,8.467,"Earth","10143","10143","Penumbra","Umbra",2146.471
2 Mar 2023 21:12:16.637,2 Mar 2023 21:47:46.209,2129.572,"Earth","10143","10143","Umbra","Umbra",2146.471
2 Mar 2023 21:47:46.209,2 Mar 2023 21:47:54.641,8.432,"Earth","10143","10143","Penumbra","Umbra",2146.471
2 Mar 2023 22:46:20.901,2 Mar 2023 22:46:29.372,8.471,"Earth","10144","10144","Penumbra","Umbra",2146.472
2 Mar 2023 22:46:29.372,2 Mar 2023 23:21:58.942,2129.570,"Earth","10144","10144","Umbra","Umbra",2146.472
2 Mar 2023 23:21:58.942,2 Mar 2023 23:22:07.373,8.432,"Earth","10144","10144","Penumbra","Umbra",2146.472
3 Mar 2023 00:20:33.636,3 Mar 2023 00:20:42.105,8.468,"Earth","10145","10145","Penumbra","Umbra",2146.469
3 Mar 2023 00:20:42.105,3 Mar 2023 00:56:11.674,2129.569,"Earth","10145","10145","Umbra","Umbra",2146.469
3 Mar 2023 00:56:11.674,3 Mar 2023 00:56:20.105,8.431,"Earth","10145","10145","Penumbra","Umbra",2146.469
3 Mar 2023 01:54:46.372,3 Mar 2023 01:54:54.839,8.467,"Earth","10146","10146","Penumbra","Umbra",2146.466
3 Mar 2023 01:54:54.839,3 Mar 2023 02:30:24.406,2129.568,"Earth","10146","10146","Umbra","Umbra",2146.466
3 Mar 2023 02:30:24.406,3 Mar 2023 02:30:32.838,8.431,"Earth","10146","10146","Penumbra","Umbra",2146.466
3 Mar 2023 03:28:59.106,3 Mar 2023 03:29:07.573,8.467,"Earth","10147","10147","Penumbra","Umbra",2146.464
3 Mar 2023 03:29:07.573,3 Mar 2023 04:04:37.139,2129.566,"Earth","10147","10147","Umbra","Umbra",2146.464
3 Mar 2023 04:04:37.139,3 Mar 2023 04:04:45.570,8.431,"Earth","10147","10147","Penumbra","Umbra",2146.464
3 Mar 2023 05:03:11.840,3 Mar 2023 05:03:20.308,8.468,"Earth","10148","10148","Penumbra","Umbra",2146.463
3 Mar 2023 05:03:20.308,3 Mar 2023 05:38:49.872,2129.564,"Earth","10148","10148","Umbra","Umbra",2146.463
3 Mar 2023 05:38:49.872,3 Mar 2023 05:38:58.303,8.431,"Earth","10148","10148","Penumbra","Umbra",2146.463
3 Mar 2023 06:37:24.574,3 Mar 2023 06:37:33.040,8.466,"Earth","10149","10149","Penumbra","Umbra",2146.462
3 Mar 2023 06:37:33.040,3 Mar 2023 07:13:02.605,2129.565,"Earth","10149","10149","Umbra","Umbra",2146.462
3 Mar 2023 07:13:02.605,3 Mar 2023 07:13:11.036,8.431,"Earth","10149","10149","Penumbra","Umbra",2146.462
3 Mar 2023 08:11:37.308,3 Mar 2023 08:11:45.774,8.466,"Earth","10150","10150","Penumbra","Umbra",2146.461
3 Mar 2023 08:11:45.774,3 Mar 2023 08:47:15.337,2129.564,"Earth","10150","10150","Umbra","Umbra",2146.461
3 Mar 2023 08:47:15.337,3 Mar 2023 08:47:23.769,8.431,"Earth","10150","10150","Penumbra","Umbra",2146.461
3 Mar 2023 09:45:50.042,3 Mar 2023 09:45:58.508,8.466,"Earth","10151","10151","Penumbra","Umbra",2146.459
3 Mar 2023 09:45:58.508,3 Mar 2023 10:21:28.071,2129.562,"Earth","10151","10151","Umbra","Umbra",2146.459
3 Mar 2023 10:21:28.071,3 Mar 2023 10:21:36.502,8.431,"Earth","10151","10151","Penumbra","Umbra",2146.459
3 Mar 2023 11:20:02.777,3 Mar 2023 11:20:11.243,8.466,"Earth","10152","10152","Penumbra","Umbra",2146.458
3 Mar 2023 11:20:11.243,3 Mar 2023 11:55:40.804,2129.561,"Earth","10152","10152","Umbra","Umbra",2146.458
3 Mar 2023 11:55:40.804,3 Mar 2023 11:55:49.235,8.431,"Earth","10152","10152","Penumbra","Umbra",2146.458
3 Mar 2023 12:54:15.512,3 Mar 2023 12:54:23.977,8.465,"Earth","10153","10153","Penumbra","Umbra",2146.456
3 Mar 2023 12:54:23.977,3 Mar 2023 13:29:53.537,2129.560,"Earth","10153","10153","Umbra","Umbra",2146.456
3 Mar 2023 13:29:53.537,3 Mar 2023 13:30:01.968,8.431,"Earth","10153","10153","Penumbra","Umbra",2146.456
3 Mar 2023 14:28:28.247,3 Mar 2023 14:28:36.712,8.465,"Earth","10154","10154","Penumbra","Umbra",2146.455
3 Mar 2023 14:28:36.712,3 Mar 2023 15:04:06.271,2129.559,"Earth","10154","10154","Umbra","Umbra",2146.455
3 Mar 2023 15:04:06.271,3 Mar 2023 15:04:14.701,8.431,"Earth","10154","10154","Penumbra","Umbra",2146.455
3 Mar 2023 16:02:40.982,3 Mar 2023 16:02:49.449,8.467,"Earth","10155","10155","Penumbra","Umbra",2146.453
3 Mar 2023 16:02:49.449,3 Mar 2023 16:38:19.004,2129.555,"Earth","10155","10155","Umbra","Umbra",2146.453
3 Mar 2023 16:38:19.004,3 Mar 2023 16:38:27.435,8.431,"Earth","10155","10155","Penumbra","Umbra",2146.453
3 Mar 2023 17:36:53.717,3 Mar 2023 17:37:02.184,8.467,"Earth","10156","10156","Penumbra","Umbra",2146.452
3 Mar 2023 17:37:02.184,3 Mar 2023 18:12:31.738,2129.554,"Earth","10156","10156","Umbra","Umbra",2146.452
3 Mar 2023 18:12:31.738,3 Mar 2023 18:12:40.169,8.431,"Earth","10156","10156","Penumbra","Umbra",2146.452
3 Mar 2023 19:11:06.455,3 Mar 2023 19:11:14.918,8.463,"Earth","10157","10157","Penumbra","Umbra",2146.447
3 Mar 2023 19:11:14.918,3 Mar 2023 19:46:44.472,2129.553,"Earth","10157","10157","Umbra","Umbra",2146.447
3 Mar 2023 19:46:44.472,3 Mar 2023 19:46:52.902,8.431,"Earth","10157","10157","Penumbra","Umbra",2146.447
3 Mar 2023 20:45:19.187,3 Mar 2023 20:45:27.655,8.467,"Earth","10158","10158","Penumbra","Umbra",2146.449
3 Mar 2023 20:45:27.655,3 Mar 2023 21:20:57.206,2129.551,"Earth","10158","10158","Umbra","Umbra",2146.449
3 Mar 2023 21:20:57.206,3 Mar 2023 21:21:05.636,8.431,"Earth","10158","10158","Penumbra","Umbra",2146.449
3 Mar 2023 22:19:31.926,3 Mar 2023 22:19:40.387,8.461,"Earth","10159","10159","Penumbra","Umbra",2146.444
3 Mar 2023 22:19:40.387,3 Mar 2023 22:55:09.940,2129.553,"Earth","10159","10159","Umbra","Umbra",2146.444
3 Mar 2023 22:55:09.940,3 Mar 2023 22:55:18.370,8.430,"Earth","10159","10159","Penumbra","Umbra",2146.444
3 Mar 2023 23:53:44.662,3 Mar 2023 23:53:53.122,8.461,"Earth","10160","10160","Penumbra","Umbra",2146.443
3 Mar 2023 23:53:53.122,4 Mar 2023 00:29:22.674,2129.552,"Earth","10160","10160","Umbra","Umbra",2146.443
4 Mar 2023 00:29:22.674,4 Mar 2023 00:29:31.104,8.430,"Earth","10160","10160","Penumbra","Umbra",2146.443
4 Mar 2023 01:27:57.398,4 Mar 2023 01:28:05.859,8.461,"Earth","10161","10161","Penumbra","Umbra",2146.441
4 Mar 2023 01:28:05.859,4 Mar 2023 02:03:35.408,2129.549,"Earth","10161","10161","Umbra","Umbra",2146.441
4 Mar 2023 02:03:35.408,4 Mar 2023 02:03:43.839,8.430,"Earth","10161","10161","Penumbra","Umbra",2146.441
4 Mar 2023 03:02:10.134,4 Mar 2023 03:02:18.597,8.464,"Earth","10162","10162","Penumbra","Umbra",2146.439
4 Mar 2023 03:02:18.597,4 Mar 2023 03:37:48.143,2129.545,"Earth","10162","10162","Umbra","Umbra",2146.439
4 Mar 2023 03:37:48.143,4 Mar 2023 03:37:56.573,8.430,"Earth","10162","10162","Penumbra","Umbra",2146.439
4 Mar 2023 04:36:22.867,4 Mar 2023 04:36:31.333,8.466,"Earth","10163","10163","Penumbra","Umbra",2146.440
4 Mar 2023 04:36:31.333,4 Mar 2023 05:12:00.877,2129.544,"Earth","10163","10163","Umbra","Umbra",2146.440
4 Mar 2023 05:12:00.877,4 Mar 2023 05:12:09.308,8.430,"Earth","10163","10163","Penumbra","Umbra",2146.440
4 Mar 2023 06:10:35.606,4 Mar 2023 06:10:44.066,8.460,"Earth","10164","10164","Penumbra","Umbra",2146.436
4 Mar 2023 06:10:44.066,4 Mar 2023 06:46:13.612,2129.546,"Earth","10164","10164","Umbra","Umbra",2146.436
4 Mar 2023 06:46:13.612,4 Mar 2023 06:46:22.042,8.430,"Earth","10164","10164","Penumbra","Umbra",2146.436
4 Mar 2023 07:44:48.342,4 Mar 2023 07:44:56.806,8.463,"Earth","10165","10165","Penumbra","Umbra",2146.435
4 Mar 2023 07:44:56.806,4 Mar 2023 08:20:26.347,2129.542,"Earth","10165","10165","Umbra","Umbra",2146.435
4 Mar 2023 08:20:26.347,4 Mar 2023 08:20:34.777,8.430,"Earth","10165","10165","Penumbra","Umbra",2146.435
4 Mar 2023 09:19:01.079,4 Mar 2023 09:19:09.542,8.463,"Earth","10166","10166","Penumbra","Umbra",2146.433
4 Mar 2023 09:19:09.542,4 Mar 2023 09:54:39.082,2129.540,"Earth","10166","10166","Umbra","Umbra",2146.433
4 Mar 2023 09:54:39.082,4 Mar 2023 09:54:47.512,8.430,"Earth","10166","10166","Penumbra","Umbra",2146.433
4 Mar 2023 10:53:13.815,4 Mar 2023 10:53:22.278,8.463,"Earth","10167","10167","Penumbra","Umbra",2146.431
4 Mar 2023 10:53:22.278,4 Mar 2023 11:28:51.817,2129.539,"Earth","10167","10167","Umbra","Umbra",2146.431
4 Mar 2023 11:28:51.817,4 Mar 2023 11:29:00.247,8.430,"Earth","10167","10167","Penumbra","Umbra",2146.431
4 Mar 2023 12:27:26.552,4 Mar 2023 12:27:35.011,8.459,"Earth","10168","10168","Penumbra","Umbra",2146.430
4 Mar 2023 12:27:35.011,4 Mar 2023 13:03:04.552,2129.541,"Earth","10168","10168","Umbra","Umbra",2146.430
4 Mar 2023 13:03:04.552,4 Mar 2023 13:03:12.982,8.430,"Earth","10168","10168","Penumbra","Umbra",2146.430
4 Mar 2023 14:01:39.289,4 Mar 2023 14:01:47.751,8.462,"Earth","10169","10169","Penumbra","Umbra",2146.428
4 Mar 2023 14:01:47.751,4 Mar 2023 14:37:17.288,2129.536,"Earth","10169","10169","Umbra","Umbra",2146.428
4 Mar 2023 14:37:17.288,4 Mar 2023 14:37:25.717,8.430,"Earth","10169","10169","Penumbra","Umbra",2146.428
4 Mar 2023 15:35:52.026,4 Mar 2023 15:36:00.484,8.458,"Earth","10170","10170","Penumbra","Umbra",2146.427
4 Mar 2023 15:36:00.484,4 Mar 2023 16:11:30.023,2129.539,"Earth","10170","10170","Umbra","Umbra",2146.427
4 Mar 2023 16:11:30.023,4 Mar 2023 16:11:38.453,8.430,"Earth","10170","10170","Penumbra","Umbra",2146.427
4 Mar 2023 17:10:04.763,4 Mar 2023 17:10:13.222,8.459,"Earth","10171","10171","Penumbra","Umbra",2146.427
4 Mar 2023 17:10:13.222,4 Mar 2023 17:45:42.759,2129.536,"Earth","10171","10171","Umbra","Umbra",2146.427
4 Mar 2023 17:45:42.759,4 Mar 2023 17:45:51.189,8.431,"Earth","10171","10171","Penumbra","Umbra",2146.427
4 Mar 2023 18:44:17.500,4 Mar 2023 18:44:25.959,8.459,"Earth","10172","10172","Penumbra","Umbra",2146.425
4 Mar 2023 18:44:25.959,4 Mar 2023 19:19:55.496,2129.536,"Earth","10172","10172","Umbra","Umbra",2146.425
4 Mar 2023 19:19:55.496,4 Mar 2023 19:20:03.925,8.429,"Earth","10172","10172","Penumbra","Umbra",2146.425
4 Mar 2023 20:18:30.237,4 Mar 2023 20:18:38.699,8.462,"Earth","10173","10173","Penumbra","Umbra",2146.422
4 Mar 2023 20:18:38.699,4 Mar 2023 20:54:08.229,2129.530,"Earth","10173","10173","Umbra","Umbra",2146.422
4 Mar 2023 20:54:08.229,4 Mar 2023 20:54:16.659,8.431,"Earth","10173","10173","Penumbra","Umbra",2146.422
4 Mar 2023 21:52:42.975,4 Mar 2023 21:52:51.436,8.461,"Earth","10174","10174","Penumbra","Umbra",2146.421
4 Mar 2023 21:52:51.436,4 Mar 2023 22:28:20.966,2129.530,"Earth","10174","10174","Umbra","Umbra",2146.421
4 Mar 2023 22:28:20.966,4 Mar 2023 22:28:29.395,8.429,"Earth","10174","10174","Penumbra","Umbra",2146.421
4 Mar 2023 23:26:55.712,4 Mar 2023 23:27:04.173,8.461,"Earth","10175","10175","Penumbra","Umbra",2146.418
4 Mar 2023 23:27:04.173,5 Mar 2023 00:02:33.702,2129.529,"Earth","10175","10175","Umbra","Umbra",2146.418
5 Mar 2023 00:02:33.702,5 Mar 2023 00:02:42.130,8.428,"Earth","10175","10175","Penumbra","Umbra",2146.418
5 Mar 2023 01:01:08.449,5 Mar 2023 01:01:16.910,8.461,"Earth","10176","10176","Penumbra","Umbra",2146.419
5 Mar 2023 01:01:16.910,5 Mar 2023 01:36:46.439,2129.529,"Earth","10176","10176","Umbra","Umbra",2146.419
5 Mar 2023 01:36:46.439,5 Mar 2023 01:36:54.869,8.429,"Earth","10176","10176","Penumbra","Umbra",2146.419
5 Mar 2023 02:35:21.187,5 Mar 2023 02:35:29.648,8.461,"Earth","10177","10177","Penumbra","Umbra",2146.416
5 Mar 2023 02:35:29.648,5 Mar 2023 03:10:59.176,2129.528,"Earth","10177","10177","Umbra","Umbra",2146.416
5 Mar 2023 03:10:59.176,5 Mar 2023 03:11:07.603,8.428,"Earth","10177","10177","Penumbra","Umbra",2146.416
5 Mar 2023 04:09:33.925,5 Mar 2023 04:09:42.385,8.461,"Earth","10178","10178","Penumbra","Umbra",2146.415
5 Mar 2023 04:09:42.385,5 Mar 2023 04:45:11.911,2129.525,"Earth","10178","10178","Umbra","Umbra",2146.415
5 Mar 2023 04:45:11.911,5 Mar 2023 04:45:20.340,8.429,"Earth","10178","10178","Penumbra","Umbra",2146.415
5 Mar 2023 05:43:46.663,5 Mar 2023 05:43:55.123,8.460,"Earth","10179","10179","Penumbra","Umbra",2146.413
5 Mar 2023 05:43:55.123,5 Mar 2023 06:19:24.647,2129.524,"Earth","10179","10179","Umbra","Umbra",2146.413
5 Mar 2023 06:19:24.647,5 Mar 2023 06:19:33.076,8.429,"Earth","10179","10179","Penumbra","Umbra",2146.413
5 Mar 2023 07:17:59.401,5 Mar 2023 07:18:07.861,8.460,"Earth","10180","10180","Penumbra","Umbra",2146.415
5 Mar 2023 07:18:07.861,5 Mar 2023 07:53:37.386,2129.525,"Earth","10180","10180","Umbra","Umbra",2146.415
5 Mar 2023 07:53:37.386,5 Mar 2023 07:53:45.815,8.429,"Earth","10180","10180","Penumbra","Umbra",2146.415
5 Mar 2023 08:52:12.139,5 Mar 2023 08:52:20.599,8.460,"Earth","10181","10181","Penumbra","Umbra",2146.410
5 Mar 2023 08:52:20.599,5 Mar 2023 09:27:50.121,2129.522,"Earth","10181","10181","Umbra","Umbra",2146.410
5 Mar 2023 09:27:50.121,5 Mar 2023 09:27:58.549,8.429,"Earth","10181","10181","Penumbra","Umbra",2146.410
5 Mar 2023 10:26:24.877,5 Mar 2023 10:26:33.337,8.460,"Earth","10182","10182","Penumbra","Umbra",2146.409
5 Mar 2023 10:26:33.337,5 Mar 2023 11:02:02.857,2129.521,"Earth","10182","10182","Umbra","Umbra",2146.409
5 Mar 2023 11:02:02.857,5 Mar 2023 11:02:11.286,8.429,"Earth","10182","10182","Penumbra","Umbra",2146.409
5 Mar 2023 12:00:37.615,5 Mar 2023 12:00:46.075,8.460,"Earth","10183","10183","Penumbra","Umbra",2146.411
5 Mar 2023 12:00:46.075,5 Mar 2023 12:36:15.598,2129.523,"Earth","10183","10183","Umbra","Umbra",2146.411
5 Mar 2023 12:36:15.598,5 Mar 2023 12:36:24.026,8.429,"Earth","10183","10183","Penumbra","Umbra",2146.411
5 Mar 2023 13:34:50.354,5 Mar 2023 13:34:58.813,8.459,"Earth","10184","10184","Penumbra","Umbra",2146.406
5 Mar 2023 13:34:58.813,5 Mar 2023 14:10:28.331,2129.518,"Earth","10184","10184","Umbra","Umbra",2146.406
5 Mar 2023 14:10:28.331,5 Mar 2023 14:10:36.760,8.428,"Earth","10184","10184","Penumbra","Umbra",2146.406
5 Mar 2023 15:09:03.092,5 Mar 2023 15:09:11.551,8.459,"Earth","10185","10185","Penumbra","Umbra",2146.405
5 Mar 2023 15:09:11.551,5 Mar 2023 15:44:41.069,2129.517,"Earth","10185","10185","Umbra","Umbra",2146.405
